"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers"
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1097,"Alabama","Mobile",2018-12-06 18:00:00,0.25,2018-12-06 18:15:00,730,730,730
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1097,"Alabama","Mobile",2018-12-06 19:45:00,0.5,2018-12-06 20:15:00,203,204,203.5
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1097,"Alabama","Mobile",2018-12-08 00:45:00,2,2018-12-08 02:45:00,470,472,471.5
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1097,"Alabama","Mobile",2018-12-08 11:15:00,0.5,2018-12-08 11:45:00,373,373,373
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1097,"Alabama","Mobile",2018-12-08 13:15:00,2,2018-12-08 15:15:00,493,1677,1230.375
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1097,"Alabama","Mobile",2018-12-09 01:15:00,4.25,2018-12-09 05:30:00,248,650,486.470588235294
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1101,"Alabama","Montgomery",2018-12-07 15:15:00,0.25,2018-12-07 15:30:00,440,440,440
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1105,"Alabama","Perry",2018-12-06 14:45:00,0.75,2018-12-06 15:30:00,735,736,735.333333333333
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1107,"Alabama","Pickens",2018-12-06 19:15:00,1,2018-12-06 20:15:00,239,300,284.75
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1111,"Alabama","Randolph",2018-12-05 13:45:00,0.25,2018-12-05 14:00:00,1071,1071,1071
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1113,"Alabama","Russell",2018-12-07 07:30:00,2.75,2018-12-07 10:15:00,677,690,678.181818181818
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1117,"Alabama","Shelby",2018-12-08 11:15:00,3,2018-12-08 14:15:00,275,275,275
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1117,"Alabama","Shelby",2018-12-08 23:45:00,3.5,2018-12-09 03:15:00,223,251,237.642857142857
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1115,"Alabama","St. Clair",2018-12-06 03:45:00,1.5,2018-12-06 05:15:00,415,416,415.833333333333
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1125,"Alabama","Tuscaloosa",2018-12-05 14:15:00,0.25,2018-12-05 14:30:00,804,804,804
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1125,"Alabama","Tuscaloosa",2018-12-06 14:45:00,0.25,2018-12-06 15:00:00,200,200,200
