"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers"
"Nebraska",2020-08-27 12:29:00,2020-08-27 12:59:00,"System Operations",31055,"Nebraska","Douglas",2020-08-29 04:45:00,0.75,2020-08-29 05:30:00,898,900,899
"Nebraska",2020-08-27 12:29:00,2020-08-27 12:59:00,"System Operations",31109,"Nebraska","Lancaster",2020-08-29 20:45:00,1,2020-08-29 21:45:00,212,212,212
"Nebraska",2020-08-27 12:29:00,2020-08-27 12:59:00,"System Operations",31055,"Nebraska","Douglas",2020-08-29 04:45:00,0.75,2020-08-29 05:30:00,898,900,899
"Nebraska",2020-08-27 12:29:00,2020-08-27 12:59:00,"System Operations",31109,"Nebraska","Lancaster",2020-08-29 20:45:00,1,2020-08-29 21:45:00,212,212,212
"Nebraska",2020-04-02 13:37:00,2020-04-02 14:43:00,"Transmission Interruption",31055,"Nebraska","Douglas",2020-04-03 02:00:00,6.5,2020-04-03 08:30:00,609,2103,1592.84615384615
"Nebraska",2020-04-02 13:37:00,2020-04-02 14:43:00,"Transmission Interruption",31055,"Nebraska","Douglas",2020-04-03 08:45:00,0.25,2020-04-03 09:00:00,371,371,371
"Nebraska",2020-04-02 13:37:00,2020-04-02 14:43:00,"Transmission Interruption",31055,"Nebraska","Douglas",2020-04-03 18:15:00,0.5,2020-04-03 18:45:00,2234,2242,2238
"Nebraska",2020-04-02 13:37:00,2020-04-02 14:43:00,"Transmission Interruption",31153,"Nebraska","Sarpy",2020-04-03 04:30:00,1,2020-04-03 05:30:00,962,963,962.75
"Nebraska",2020-04-02 13:37:00,2020-04-02 14:43:00,"Transmission Interruption",31177,"Nebraska","Washington",2020-04-03 06:15:00,3.75,2020-04-03 10:00:00,968,974,969.2
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31017,"Nebraska","Brown",2021-02-16 13:30:00,0.25,2021-02-16 13:45:00,267,267,267
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31017,"Nebraska","Brown",2021-02-16 14:00:00,0.25,2021-02-16 14:15:00,267,267,267
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31019,"Nebraska","Buffalo",2021-02-16 14:00:00,0.25,2021-02-16 14:15:00,398,398,398
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31021,"Nebraska","Burt",2021-02-16 14:15:00,0.5,2021-02-16 14:45:00,817,817,817
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31021,"Nebraska","Burt",2021-02-16 15:00:00,1,2021-02-16 16:00:00,1018,1835,1426.5
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31027,"Nebraska","Cedar",2021-02-16 14:15:00,0.5,2021-02-16 14:45:00,940,940,940
"Nebraska",2021-02-14 20:00:00,2021-02-18 09:28:00,"Severe Weather",31055,"Nebraska","Douglas",2021-02-16 13:00:00,3.25,2021-02-16 16:15:00,5805,29821,19138.4615384615
